ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-25139815,0,40.79015,-73.973213,2022-03-10 19:32:00+00:00,2022-03-10 20:21:05+00:00,2.0,0.0,3.0,Slow,Delays of three minutes on Amsterdam Ave Northbound between 65th St and 90th St. Average speed ten mph.,W 90th St,New York,New York,NY,US,10024-1202,US/Eastern,KNYC,2022-03-10T14:51:00.000-05:00,49.0,49.0,39.0,30.03,10.0,CALM,0.0,0.0,,Fair
C-19823532,1,40.748001,-73.970001,2022-08-22 17:12:00+00:00,2022-08-22 17:56:41+00:00,2.970000028610228,1.0,4.0,Moderate,Delays of four minutes on I-495 Westbound between Van Dam St and 36th St. Average speed 15 mph.,E 41st St,New York,New York,NY,US,10016,US/Eastern,KNYC,2022-08-22T12:57:00.000-04:00,74.0,74.0,93.0,29.82,3.0,CALM,0.0,0.01,,Light Rain
C-2946861,0,40.749512,-73.98799100000002,2022-01-31 19:28:00+00:00,2022-01-31 20:08:14+00:00,1.1100000143051147,0.0,1.0,Slow,Delays of one minute on 6th Ave Northbound between 20th St and 34th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10001-3564,US/Eastern,KNYC,2022-01-31T14:51:00.000-05:00,30.0,23.0,41.0,30.25,10.0,ENE,7.0,0.0,,Fair
C-12142412,1,40.747025,-73.9935,2022-03-08 19:10:00+00:00,2022-03-08 20:11:45+00:00,1.6799999475479126,3.0,5.0,Slow,Delays of five minutes and delays easing on Broadway Southbound in Koreatown. Average speed five mph.,7th Ave,New York,New York,NY,US,10001-6012,US/Eastern,KNYC,2022-03-08T13:51:00.000-05:00,45.0,39.0,30.0,30.02,10.0,WNW,13.0,0.0,,Fair
C-25416714,1,40.769764,-73.964973,2022-02-03 20:18:00+00:00,2022-02-03 21:23:16+00:00,2.2100000381469727,2.0,5.0,Slow,Delays of five minutes and delays increasing on Park Ave Southbound between 96th St and 69th St. Average speed five mph.,E 70th St,New York,New York,NY,US,10021-4987,US/Eastern,KNYC,2022-02-03T14:51:00.000-05:00,46.0,43.0,93.0,30.07,4.0,SSE,6.0,0.02,,Light Rain
C-6935594,0,40.75460800000001,-73.976021,2022-03-02 19:18:00+00:00,2022-03-02 20:04:20+00:00,2.509999990463257,1.0,4.0,Slow,Delays of four minutes and delays increasing on Park Ave Southbound between 77th St and 46th St. Average speed ten mph.,Park Ave,New York,New York,NY,US,10017,US/Eastern,KNYC,2022-03-02T13:51:00.000-05:00,49.0,49.0,35.0,29.88,10.0,WSW,3.0,0.0,,Fair
C-202295,0,40.743797,-73.973495,2022-08-11 12:12:00+00:00,2022-08-11 12:55:40+00:00,1.3899999856948853,3.0,3.0,Slow,Delays of three minutes on 1st Ave Northbound between 17th St and 35th St. Average speed ten mph.,E 34th St,New York,New York,NY,US,10016-4942,US/Eastern,KNYC,2022-08-11T08:05:00.000-04:00,74.0,74.0,91.0,29.81,3.0,NNE,3.0,0.01,,Light Rain
C-18589116,0,40.75087,-73.998161,2022-03-03 17:32:00+00:00,2022-03-03 18:12:17+00:00,1.7599999904632568,1.0,3.0,Slow,Delays of three minutes on 9th Ave Southbound between 52nd St and 30th St. Average speed ten mph.,W 30th St,New York,New York,NY,US,10001-2704,US/Eastern,KNYC,2022-03-03T12:51:00.000-05:00,41.0,34.0,28.0,29.96,10.0,WNW,13.0,0.0,,Fair
C-30933068,2,40.708118,-73.99951899999998,2022-04-02 21:40:00+00:00,2022-04-02 22:41:21+00:00,3.9300000667572017,12.0,12.0,Slow,Severe delays of twelve minutes and delays increasing on Fdr Dr Southbound in Financial District. Average speed ten mph.,Brooklyn Brg,New York,New York,NY,US,10038,US/Eastern,KJRB,2022-04-02T17:51:00.000-04:00,53.0,53.0,27.0,29.87,10.0,WNW,6.0,0.0,,Fair
C-25024294,1,40.71608,-74.004646,2022-01-25 20:11:00+00:00,2022-01-25 21:04:25+00:00,2.4100000858306885,1.0,5.0,Slow,Delays of five minutes on Broadway Southbound between Union Sq and Worth St. Average speed ten mph.,Broadway,New York,New York,NY,US,10007-1223,US/Eastern,KJRB,2022-01-25T14:51:00.000-05:00,42.0,37.0,45.0,29.86,10.0,WNW,8.0,0.0,,Mostly Cloudy
C-5485192,0,40.752323,-73.985947,2022-01-29 02:08:00+00:00,2022-01-29 02:52:34+00:00,1.4600000381469729,1.0,2.0,Slow,Delays of two minutes on 6th Ave Northbound between 20th St and 38th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10018-5403,US/Eastern,KNYC,2022-01-28T21:05:00.000-05:00,30.0,21.0,85.0,29.93,1.0,NE,12.0,0.0,,Light Snow
C-24818751,0,40.771961,-73.956055,2022-04-12 13:19:00+00:00,2022-04-12 14:13:01+00:00,1.190000057220459,0.0,2.0,Slow,Delays of two minutes and delays easing on 2nd Ave Southbound between 91st St and 76th St. Average speed ten mph.,E 77th St,New York,New York,NY,US,10075-2102,US/Eastern,KNYC,2022-04-12T08:51:00.000-04:00,51.0,51.0,68.0,29.9,10.0,VAR,3.0,0.0,,Light Rain
C-33038649,1,40.747231,-73.993347,2022-05-21 19:39:00+00:00,2022-05-21 20:34:00+00:00,2.5,4.0,6.0,Slow,Delays of six minutes and delays increasing on Broadway Southbound in Koreatown. Average speed five mph.,7th Ave,New York,New York,NY,US,10001-6012,US/Eastern,KNYC,2022-05-21T15:51:00.000-04:00,88.0,88.0,49.0,29.89,10.0,VAR,5.0,0.0,,Fair
C-22670245,0,40.746071,-74.008202,2022-06-28 20:51:00+00:00,2022-06-28 21:33:13+00:00,0.8899999856948853,1.0,2.0,Slow,Delays of two minutes on RT-9A Southbound between NY-9A 12th Ave and NY-9A 11th Ave. Average speed ten mph.,11th Ave,New York,New York,NY,US,10011,US/Eastern,KNYC,2022-06-28T16:51:00.000-04:00,77.0,77.0,40.0,30.05,10.0,CALM,0.0,0.0,,Fair
C-22652295,0,40.744389,-73.976189,2022-06-30 17:24:00+00:00,2022-06-30 18:21:06+00:00,1.100000023841858,0.0,2.0,Slow,Delays of two minutes and delays easing on 2nd Ave Southbound between 47th St and 33rd St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10016-4882,US/Eastern,KNYC,2022-06-30T13:51:00.000-04:00,84.0,84.0,33.0,30.06,10.0,WSW,9.0,0.0,,Fair
C-26045093,0,40.765541,-73.97625699999998,2022-02-02 19:19:00+00:00,2022-02-02 20:14:15+00:00,1.3700000047683716,2.0,3.0,Slow,Delays of three minutes and delays increasing on 6th Ave Northbound between 42nd St and Central Park. Average speed five mph.,Center Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-02-02T14:03:00.000-05:00,46.0,43.0,68.0,30.29,8.0,SE,6.0,0.0,,Mostly Cloudy
C-2945656,0,40.749321,-73.975487,2022-01-31 22:49:00+00:00,2022-01-31 23:34:15+00:00,1.6599999666213991,1.0,2.0,Slow,Delays of two minutes and delays increasing on 3rd Ave Northbound between 19th St and 40th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10158-0039,US/Eastern,KJRB,2022-01-31T17:51:00.000-05:00,27.0,22.0,37.0,30.29,10.0,VAR,5.0,0.0,,Fair
C-24818252,0,40.784401,-73.958336,2022-04-12 13:50:00+00:00,2022-04-12 14:31:06+00:00,1.2999999523162842,1.0,3.0,Slow,Delays of three minutes on 5th Ave Southbound between 106th St and 90th St. Average speed five mph.,5th Ave,New York,New York,NY,US,10128-0114,US/Eastern,KNYC,2022-04-12T09:51:00.000-04:00,50.0,50.0,80.0,29.9,10.0,WNW,6.0,0.05,,Light Rain
C-19000238,2,40.706646,-74.002251,2022-06-01 19:57:00+00:00,2022-06-01 21:27:16+00:00,6.190000057220459,10.0,15.0,Slow,Severe delays of 15 minutes and delays easing on Fdr Dr Southbound in Financial District. Average speed ten mph.,South St,New York,New York,NY,US,10038-2108,US/Eastern,KJRB,2022-06-01T15:51:00.000-04:00,67.0,67.0,68.0,29.83,10.0,E,7.0,0.0,,Cloudy
C-19011765,1,40.81337,-73.956238,2022-05-31 20:46:00+00:00,2022-05-31 21:27:34+00:00,1.7300000190734863,3.0,6.0,Slow,Delays of six minutes on Amsterdam Ave Northbound between 105th St and 126th St. Average speed five mph.,Amsterdam Ave,New York,New York,NY,US,10027-4282,US/Eastern,KNYC,2022-05-31T16:51:00.000-04:00,91.0,91.0,34.0,29.8,10.0,VAR,3.0,0.0,,Mostly Cloudy
C-18578235,2,40.76218,-73.96320300000002,2022-03-04 15:20:00+00:00,2022-03-04 16:02:59+00:00,4.789999961853027,7.0,12.0,Slow,Severe delays of twelve minutes on 2nd Ave Southbound between 120th St and 61st St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10065-8278,US/Eastern,KNYC,2022-03-04T09:51:00.000-05:00,25.0,,41.0,30.47,10.0,,,0.0,,Fair
C-5507223,0,40.753361,-73.985184,2022-01-27 22:12:00+00:00,2022-01-27 22:52:13+00:00,1.7899999618530271,0.0,2.0,Slow,Delays of two minutes on 6th Ave Northbound between 17th St and 40th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10018-5439,US/Eastern,KNYC,2022-01-27T16:51:00.000-05:00,31.0,31.0,47.0,30.18,10.0,VAR,3.0,0.0,,Fair
C-30932188,0,40.723789,-73.99125699999998,2022-04-02 23:04:00+00:00,2022-04-02 23:54:42+00:00,1.9600000381469729,2.0,4.0,Slow,Delays of four minutes on 2nd Ave Southbound between 25th St and Houston St. Average speed ten mph.,E Houston St,New York,New York,NY,US,10002-1001,US/Eastern,KJRB,2022-04-02T18:51:00.000-04:00,51.0,51.0,32.0,29.86,10.0,CALM,0.0,0.0,,Fair
C-30952207,0,40.77367,-73.95481099999998,2022-04-01 12:14:00+00:00,2022-04-01 13:01:50+00:00,1.4299999475479126,2.0,3.0,Slow,Delays of three minutes and delays increasing on 2nd Ave Southbound between 97th St and 79th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10075-0801,US/Eastern,KNYC,2022-04-01T07:51:00.000-04:00,51.0,51.0,74.0,29.48,10.0,VAR,6.0,0.0,,Cloudy
C-15281146,0,40.772984,-73.982063,2022-04-19 15:32:00+00:00,2022-04-19 17:41:03+00:00,1.9299999475479128,0.0,4.0,Slow,Delays of four minutes and delays increasing on Columbus Ave Southbound between 88th St and Broadway. Average speed ten mph.,Broadway,New York,New York,NY,US,10023-6937,US/Eastern,KNYC,2022-04-19T11:51:00.000-04:00,46.0,46.0,58.0,29.63,10.0,CALM,0.0,0.0,,Cloudy
C-7872108,0,40.785969,-73.957176,2022-08-15 17:28:00+00:00,2022-08-15 18:08:40+00:00,0.8100000023841858,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 103rd St and 93rd St. Average speed five mph.,5th Ave,New York,New York,NY,US,10128-0118,US/Eastern,KNYC,2022-08-15T13:51:00.000-04:00,82.0,82.0,37.0,29.89,10.0,VAR,6.0,0.0,,Mostly Cloudy
C-21155361,0,40.738728,-73.99584200000002,2022-01-16 19:22:00+00:00,2022-01-16 20:02:14+00:00,1.5199999809265137,1.0,2.0,Slow,Delays of two minutes on 6th Ave Northbound between Prince St and 17th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10011-2015,US/Eastern,KNYC,2022-01-16T14:51:00.000-05:00,25.0,16.0,75.0,30.12,10.0,NE,8.0,0.0,,Partly Cloudy
C-22671958,0,40.7505,-73.971733,2022-06-28 15:30:00+00:00,2022-06-28 16:10:56+00:00,0.959999978542328,1.0,3.0,Slow,Delays of three minutes on 2nd Ave Southbound between 55th St and 43rd St. Average speed five mph.,E 43rd St,New York,New York,NY,US,10017-4800,US/Eastern,KNYC,2022-06-28T11:51:00.000-04:00,75.0,75.0,37.0,30.06,10.0,CALM,0.0,0.0,,Fair
C-12159027,1,40.76923,-73.958076,2022-03-07 15:35:00+00:00,2022-03-07 16:41:55+00:00,2.859999895095825,0.0,5.0,Slow,Delays of five minutes and delays increasing on 2nd Ave Southbound between 2nd Ave and 72nd St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10021-4505,US/Eastern,KNYC,2022-03-07T10:51:00.000-05:00,68.0,68.0,56.0,29.68,10.0,CALM,0.0,0.0,,Fair
C-26075745,0,40.744381,-73.976196,2022-02-01 12:16:00+00:00,2022-02-01 12:57:13+00:00,1.1299999952316284,1.0,2.0,Slow,Delays of two minutes on 2nd Ave Southbound between 47th St and 33rd St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10016-4858,US/Eastern,KNYC,2022-02-01T06:51:00.000-05:00,23.0,17.0,53.0,30.43,10.0,NNE,5.0,0.0,,Fair
C-32058586,0,40.746395,-73.977615,2022-07-12 20:51:00+00:00,2022-07-12 21:33:15+00:00,1.309999942779541,0.0,2.0,Slow,Delays of two minutes on 3rd Ave Northbound between 19th St and 36th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10016-4168,US/Eastern,KNYC,2022-07-12T16:51:00.000-04:00,88.0,88.0,53.0,29.59,10.0,VAR,3.0,0.0,,Partly Cloudy
C-30735197,0,40.751778,-73.973701,2022-01-19 21:10:00+00:00,2022-01-19 21:50:14+00:00,1.3600000143051147,0.0,2.0,Slow,Delays of two minutes on 3rd Ave Northbound between 27th St and 44th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10017-4003,US/Eastern,KNYC,2022-01-19T15:51:00.000-05:00,49.0,46.0,38.0,29.84,10.0,VAR,7.0,0.0,,Fair
C-19812661,0,40.731831,-73.996651,2022-08-23 12:55:00+00:00,2022-08-23 13:36:44+00:00,1.0499999523162842,1.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 20th St and Washington Sq. Average speed ten mph.,5th Ave,New York,New York,NY,US,10011-8800,US/Eastern,KNYC,2022-08-23T08:58:00.000-04:00,73.0,73.0,93.0,29.73,2.0,WNW,3.0,0.0,,Fog
C-11106180,0,40.752426,-73.973236,2022-02-03 19:00:00+00:00,2022-02-03 19:41:18+00:00,2.220000028610229,1.0,4.0,Slow,Delays of four minutes on 3rd Ave Northbound between 17th St and 45th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10017-4013,US/Eastern,KNYC,2022-02-03T13:51:00.000-05:00,45.0,43.0,93.0,30.1,1.0,SE,5.0,0.03,,Light Rain
C-33022199,0,40.78035,-73.97672299999998,2022-05-24 12:11:00+00:00,2022-05-24 13:30:17+00:00,2.0,3.0,5.0,Slow,Delays of five minutes and delays increasing on Columbus Ave Southbound between Columbus Ave and 76th St. Average speed ten mph.,Columbus Ave,New York,New York,NY,US,10024-5103,US/Eastern,KNYC,2022-05-24T07:51:00.000-04:00,60.0,60.0,69.0,30.2,10.0,ENE,10.0,0.0,,Cloudy
C-22585875,1,40.752007,-73.981972,2022-08-18 17:53:00+00:00,2022-08-18 18:39:51+00:00,5.019999980926514,1.0,12.0,Slow,Severe delays of twelve minutes and delays easing on 5th Ave Southbound between 101st St and 39th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10018-2794,US/Eastern,KNYC,2022-08-18T13:51:00.000-04:00,85.0,85.0,30.0,29.78,10.0,W,5.0,0.0,,Fair
C-15267189,0,40.778862,-73.953949,2022-04-20 19:48:00+00:00,2022-04-20 20:45:36+00:00,1.4900000095367432,0.0,2.0,Moderate,Delays of two minutes and delays easing on 3rd Ave Northbound between 69th St and 87th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10028-2111,US/Eastern,KNYC,2022-04-20T15:51:00.000-04:00,59.0,59.0,22.0,30.25,10.0,VAR,7.0,0.0,,Fair
C-22436654,1,40.85017,-73.94474,2022-09-07 12:15:00+00:00,2022-09-07 12:56:39+00:00,1.5399999618530271,2.0,2.0,Moderate,Delays of two minutes on I-95 George Washington Bridge Southbound between Exits 1C-D 1D-C-B I-87 Exits 7 7N-S and Exit 1 NY-9A Henry Hudson Pkwy Exits 14 15. Average speed 15 mph.,George Washington Brg,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-09-07T08:14:00.000-04:00,65.0,65.0,90.0,29.92,5.0,NE,8.0,0.0,,Cloudy
C-12309209,0,40.74321,-73.977051,2022-02-09 20:03:00+00:00,2022-02-09 20:49:22+00:00,1.0800000429153442,1.0,2.0,Slow,Delays of two minutes and delays easing on 2nd Ave Southbound between 44th St and 31st St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10016-6307,US/Eastern,KNYC,2022-02-09T14:51:00.000-05:00,43.0,39.0,40.0,29.89,10.0,VAR,6.0,0.0,,Fair
C-25011711,0,40.792217,-73.94126899999998,2022-01-26 19:39:00+00:00,2022-01-26 20:21:21+00:00,0.9499999880790708,1.0,2.0,Slow,Delays of two minutes on 2nd Ave Southbound between 120th St and 108th St. Average speed five mph.,2nd Ave,New York,New York,NY,US,10029-3701,US/Eastern,KNYC,2022-01-26T14:51:00.000-05:00,26.0,16.0,28.0,30.22,10.0,NW,12.0,0.0,,Fair
C-12843350,0,40.77383,-73.96169300000003,2022-04-29 13:28:00+00:00,2022-04-29 14:11:31+00:00,1.350000023841858,0.0,3.0,Slow,Delays of three minutes on Park Ave Southbound between 60th St and 77th St. Average speed ten mph.,Park Ave,New York,New York,NY,US,10075-1815,US/Eastern,KNYC,2022-04-29T09:51:00.000-04:00,47.0,41.0,21.0,30.01,10.0,WNW,14.0,0.0,,Fair
C-16199638,0,40.737602,-73.996666,2022-05-14 01:36:00+00:00,2022-05-14 02:17:25+00:00,1.7599999904632568,1.0,3.0,Slow,Delays of three minutes on 6th Ave Northbound between Watts St and 15th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10011-2003,US/Eastern,KNYC,2022-05-13T21:31:00.000-04:00,62.0,62.0,96.0,30.11,3.0,SE,3.0,0.0,,Cloudy
C-13388821,0,40.776306,-73.964233,2022-02-26 18:11:00+00:00,2022-02-26 18:51:18+00:00,1.5900000333786009,1.0,2.0,Moderate,Delays of two minutes on 5th Ave Southbound between 5th Ave and 78th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10075-0104,US/Eastern,KNYC,2022-02-26T12:51:00.000-05:00,34.0,27.0,40.0,30.28,10.0,NW,9.0,0.0,,Fair
C-23755531,1,40.705868,-74.01325200000002,2022-09-07 16:46:00+00:00,2022-09-07 17:31:40+00:00,1.8400000333786009,0.0,5.0,Slow,Delays of five minutes and delays increasing on Broadway Southbound between Howard St and Morris St. Average speed five mph.,Broadway,New York,New York,NY,US,10004-1703,US/Eastern,KJRB,2022-09-07T12:51:00.000-04:00,69.0,69.0,75.0,29.91,10.0,ENE,9.0,0.0,,Cloudy
C-9099932,2,40.721378,-73.974533,2022-04-25 18:28:00+00:00,2022-04-25 19:33:12+00:00,1.940000057220459,5.0,5.0,Moderate,Delays of five minutes and delays easing on Fdr Dr Northbound between Exit 2 Robert F Wagner Sr Pl and Exit 7. Average speed ten mph.,FDR Dr S,New York,New York,NY,US,10009,US/Eastern,KJRB,2022-04-25T14:51:00.000-04:00,58.0,58.0,35.0,30.17,10.0,VAR,6.0,0.0,,Cloudy
C-7430285,0,40.76456500000001,-73.97281600000002,2022-01-03 22:21:00+00:00,2022-01-03 23:01:17+00:00,2.0299999713897705,0.0,3.0,Slow,Delays of three minutes on 5th Ave Southbound between 84th St and Central Park. Average speed ten mph.,5th Ave,New York,New York,NY,US,10022,US/Eastern,KNYC,2022-01-03T16:51:00.000-05:00,27.0,15.0,39.0,29.96,10.0,N,15.0,0.0,,Partly Cloudy
C-13121186,0,40.731831,-73.996651,2022-03-21 16:15:00+00:00,2022-03-21 16:57:11+00:00,1.1200000047683716,0.0,1.0,Slow,Delays of one minute on 5th Ave Southbound between 21st St and Washington Sq. Average speed ten mph.,5th Ave,New York,New York,NY,US,10011-8800,US/Eastern,KNYC,2022-03-21T11:51:00.000-04:00,54.0,54.0,31.0,30.01,10.0,W,9.0,0.0,,Fair
C-22586351,0,40.731831,-73.996651,2022-08-18 18:37:00+00:00,2022-08-18 19:18:51+00:00,1.5299999713897705,0.0,3.0,Slow,Delays of three minutes on 5th Ave Southbound between 26th St and Washington Sq. Average speed ten mph.,5th Ave,New York,New York,NY,US,10011-8800,US/Eastern,KNYC,2022-08-18T14:51:00.000-04:00,85.0,85.0,33.0,29.77,10.0,VAR,6.0,0.0,,Fair
C-25041947,0,40.782154,-73.95996099999998,2022-01-24 18:10:00+00:00,2022-01-24 18:50:18+00:00,1.5700000524520874,1.0,3.0,Slow,Delays of three minutes on 5th Ave Southbound between 105th St and 86th St. Average speed ten mph.,E 87th St,New York,New York,NY,US,10128-0506,US/Eastern,KNYC,2022-01-24T12:51:00.000-05:00,30.0,30.0,56.0,29.79,10.0,ENE,3.0,0.0,,Fair
C-5189728,1,40.752674,-73.996841,2022-07-06 18:14:00+00:00,2022-07-06 18:57:22+00:00,2.039999961853028,2.0,5.0,Slow,Delays of five minutes on 9th Ave Southbound between 58th St and 31st St. Average speed five mph.,W 33rd St,New York,New York,NY,US,10001-2341,US/Eastern,KNYC,2022-07-06T13:51:00.000-04:00,80.0,80.0,56.0,29.77,10.0,VAR,7.0,0.0,,Fair
C-12322800,0,40.74477,-73.972801,2022-02-08 18:20:00+00:00,2022-02-08 19:42:17+00:00,1.2400000095367432,0.0,2.0,Slow,Delays of two minutes on 1st Ave Northbound between 20th St and 36th St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10016-6400,US/Eastern,KNYC,2022-02-08T12:51:00.000-05:00,44.0,40.0,49.0,29.78,10.0,W,8.0,0.0,,Fair
C-24797276,1,40.765541,-73.97625699999998,2022-04-13 15:50:00+00:00,2022-04-13 16:33:03+00:00,4.070000171661377,2.0,11.0,Slow,Severe delays of eleven minutes on 6th Ave Northbound between 8th St and Central Park. Average speed five mph.,Center Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-04-13T11:51:00.000-04:00,67.0,67.0,45.0,29.93,10.0,SSE,8.0,0.0,,Fair
C-7465188,1,40.71283,-74.004356,2022-02-10 19:11:00+00:00,2022-02-10 19:59:15+00:00,2.0299999713897705,6.0,6.0,Slow,Delays of six minutes on Brooklyn Brg Northbound between Tillary St and Centre St. Average speed ten mph.,Brooklyn Brg,New York,New York,NY,US,10038,US/Eastern,KJRB,2022-02-10T13:51:00.000-05:00,52.0,,28.0,29.71,10.0,,,0.0,,Cloudy
C-8885730,1,40.758369,-73.98150600000002,2022-02-16 18:10:00+00:00,2022-02-16 18:59:19+00:00,2.4300000667572017,3.0,6.0,Slow,Delays of six minutes and delays easing on 6th Ave Northbound between 17th St and 48th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10036-1604,US/Eastern,KNYC,2022-02-16T12:51:00.000-05:00,42.0,37.0,53.0,30.53,10.0,S,9.0,0.0,,Fair
C-13112127,2,40.818581,-73.96108199999998,2022-03-22 12:39:00+00:00,2022-03-22 13:33:12+00:00,4.269999980926514,1.0,6.0,Moderate,Delays of six minutes and delays easing on Henry Hudson Pkwy Southbound in Morningside Heights. Average speed 15 mph.,Henry Hudson Pkwy,New York,New York,NY,US,10027,US/Eastern,KNYC,2022-03-22T08:51:00.000-04:00,44.0,39.0,34.0,30.1,10.0,WNW,10.0,0.0,,Fair
C-7872026,0,40.76054,-73.964401,2022-08-15 17:35:00+00:00,2022-08-15 18:21:42+00:00,2.2100000381469727,0.0,4.0,Slow,Delays of four minutes and delays increasing on 2nd Ave Southbound between 85th St and 58th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10022-1238,US/Eastern,KNYC,2022-08-15T13:51:00.000-04:00,82.0,82.0,37.0,29.89,10.0,VAR,6.0,0.0,,Mostly Cloudy
C-15263283,1,40.792542,-73.94103199999998,2022-04-20 21:52:00+00:00,2022-04-20 22:57:14+00:00,2.0799999237060547,5.0,6.0,Slow,Delays of six minutes and delays increasing on 2nd Ave Southbound between Harlem River Dr Exits 17 18 19 and 108th St. Average speed five mph.,2nd Ave,New York,New York,NY,US,10029-3201,US/Eastern,KNYC,2022-04-20T17:51:00.000-04:00,59.0,59.0,23.0,30.27,10.0,VAR,5.0,0.0,,Fair
C-4583551,1,40.76456500000001,-73.97281600000002,2022-06-13 16:46:00+00:00,2022-06-13 17:28:23+00:00,2.150000095367432,0.0,5.0,Slow,Delays of five minutes on 5th Ave Southbound between 5th Ave and Central Park. Average speed ten mph.,5th Ave,New York,New York,NY,US,10022,US/Eastern,KNYC,2022-06-13T12:51:00.000-04:00,81.0,81.0,56.0,29.81,10.0,VAR,3.0,0.0,,Partly Cloudy
C-4034317,3,40.845921,-73.929901,2022-06-19 17:56:00+00:00,2022-06-19 19:54:38+00:00,6.630000114440918,8.0,19.0,Slow,Severe delays of 19 minutes and delays easing on I-95 Cross Bronx Expy Southbound between Exit 6A Bruckner Blvd and I-95 Cross Bronx Expy. Average speed ten mph.,Cross Bronx Expy,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-06-19T13:51:00.000-04:00,70.0,70.0,29.0,29.82,10.0,NW,9.0,0.0,,Fair
