ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-5157649,Source1,2,2022-11-17 12:37:30+00:00,2022-11-17 20:49:30+00:00,41.880266,-87.645999,41.852699,-87.645395,1.905,Slow traffic on I-94 E - Dan Ryan Expy S - I-90 E - Kennedy Expy E from Madison St/Exit 51D (I-90/I-94) to Canalport Ave/Cermak Rd/Exit 53 (I-90/I-94) due to accident.,Kennedy Expy E,Chicago,Cook,IL,60661,US,US/Central,KMDW,2022-11-17 12:53:00,33.0,22.0,64.0,29.41,10.0,WSW,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5157719,Source1,2,2022-06-23 12:27:30+00:00,2022-06-23 12:48:30+00:00,41.794745,-87.579413,41.790122,-87.57914,0.32,Stationary traffic on US-41 S from E 53rd St (Lake Shore Dr/US-41) to Hayes Dr (Lake Shore Dr/US-41) due to accident.,S Lake Shore Dr S,Chicago,Cook,IL,60637,US,US/Central,KMDW,2022-06-23 12:53:00,83.0,83.0,31.0,29.39,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5158946,Source1,2,2022-10-16 01:02:22+00:00,2022-10-16 01:32:22+00:00,41.907872,-87.66215,41.908722,-87.662882,0.07,At IL-64/North Ave/Exit 48B - Overturned vehicle.,I-90 W,Chicago,Cook,IL,60642,US,US/Central,KMDW,2022-10-16 00:53:00,49.0,46.0,59.0,29.24,10.0,SW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5159889,Source1,2,2022-11-03 11:43:30+00:00,2022-11-03 16:53:30+00:00,41.874481,-87.704593,41.875367,-87.648352,2.894,Stationary traffic on Eisenhower Expy E - I-290 E from Homan Ave/Exit 26B (I-290) to Morgan St/Exit 29B (I-290) due to accident.,Eisenhower Expy,Chicago,Cook,IL,60612,US,US/Central,KMDW,2022-11-03 11:53:00,71.0,71.0,45.0,29.47,10.0,SSW,15.0,0.0,Mostly Cloudy,False,False,False,False,True,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-5160878,Source1,2,2022-10-14 07:29:46+00:00,2022-10-14 07:51:25+00:00,41.727422,-87.624329,41.740491,-87.624684,0.903,Between I-57/Exit 63 and 87th St/Exit 61B - Accident. Three lanes blocked.,Dan Ryan Expy W,Chicago,Cook,IL,60620,US,US/Central,KMDW,2022-10-14 07:53:00,42.0,38.0,60.0,29.04,10.0,SSW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5160906,Source1,2,2022-09-18 00:14:13+00:00,2022-09-18 01:06:13+00:00,41.800475,-87.631748,41.788313,-87.631563,0.84,Between 47th St/Exit 56B and Garfield Blvd/Exit 57B - Earlier accident. on the right.,Dan Ryan Expy E,Chicago,Cook,IL,60609,US,US/Central,KMDW,2022-09-18 00:53:00,77.0,77.0,54.0,29.27,10.0,SSW,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5161076,Source1,2,2022-09-17 21:30:00+00:00,2022-09-17 22:15:00+00:00,41.84822202,-87.61514068,41.84731202,-87.63696068,1.125,Stationary traffic on I-55 S - Adlai E Stevenson Expy S from US-41/Lake Shore Dr (I-55) to Cermak Rd/Exit 293A (I-55) due to accident.,Stevenson Expy S,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-09-17 21:53:00,80.0,80.0,50.0,29.29,10.0,SSW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5161723,Source1,2,2022-09-07 16:43:05+00:00,2022-09-07 17:08:30+00:00,41.894076,-88.194414,41.891162,-88.194427,0.201,Stationary traffic on IL-59 from Hawthorne Ln (IL-59) to Washington St (IL-59) due to accident., Ray Ave,West Chicago,DuPage,IL,60185,US,US/Central,KDPA,2022-09-07 16:52:00,80.0,80.0,47.0,29.28,10.0,NNE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5165316,Source1,4,2022-11-14 06:05:00+00:00,2022-11-14 09:11:15+00:00,41.487601,-87.57757099999998,41.48734,-87.577556,0.018,Incident on IL-394 SB near E SAUK TRL Road closed. Take alternate route.,IL-394,Chicago Heights,Cook,IL,60411,US,US/Central,KIGQ,2022-11-14 05:55:00,23.0,23.0,79.0,29.71,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5165999,Source1,2,2022-09-24 10:48:35+00:00,2022-09-24 11:18:35+00:00,41.70777800000001,-87.588808,41.707752,-87.5904,0.0819999999999999,At S Cottage Grove Ave - Accident., E 103rd St,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-09-24 10:53:00,63.0,63.0,63.0,29.26,10.0,W,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5166258,Source1,2,2022-12-08 15:35:31+00:00,2022-12-08 16:05:31+00:00,41.785987,-87.622258,41.785569,-87.62225699999998,0.029,At S State St - Accident., S Michigan Ave,Chicago,Cook,IL,60637-2107,US,US/Central,KMDW,2022-12-08 15:53:00,38.0,30.0,68.0,29.67,10.0,ENE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5166537,Source1,2,2022-12-14 16:12:50+00:00,2022-12-14 16:42:50+00:00,41.938472,-87.806726,41.937998,-87.80671,0.033,At W Belmont Ave - Accident., N Harlem Ave,Chicago,Cook,IL,60634-4578,US,US/Central,KORD,2022-12-14 15:51:00,43.0,36.0,89.0,29.01,1.0,E,14.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5167864,Source1,2,2022-11-05 02:17:00+00:00,2022-11-05 02:49:46+00:00,41.845382,-87.63426899999997,41.845267,-87.634272,0.008,Road closed due to accident.,S Princeton Ave,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-11-05 01:53:00,69.0,69.0,63.0,29.03,7.0,SSW,16.0,0.02,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5169088,Source1,2,2022-08-03 07:52:58+00:00,2022-08-03 08:25:58+00:00,41.984455,-87.83104200000002,41.982395,-87.81446899999997,0.863,At Canfield Rd/Exit 80 - Accident. on the right.,I-90 E,Chicago,Cook,IL,60631,US,US/Central,KORD,2022-08-03 07:51:00,78.0,78.0,81.0,29.09,10.0,SW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5169089,Source1,2,2022-07-09 18:20:19+00:00,2022-07-09 18:56:58+00:00,41.984339,-87.834491,41.983321,-87.81858299999998,0.82,Between River Rd Toll Plaza and IL-171/Cumberland Ave/Exit 79 - Accident. Two lanes blocked.,I-90 E,Chicago,Cook,IL,60631,US,US/Central,KORD,2022-07-09 17:51:00,75.0,75.0,46.0,29.43,10.0,NE,10.0,0.0,Fair,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-5170134,Source1,2,2022-07-06 12:22:49+00:00,2022-07-06 12:56:36+00:00,41.868896,-87.625858,41.869277,-87.625867,0.026,Closed at E Roosevelt Rd - Road closed due to accident., S Wabash Ave,Chicago,Cook,IL,60605-2350,US,US/Central,KMDW,2022-07-06 11:53:00,78.0,78.0,68.0,29.3,10.0,N,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5170436,Source1,2,2022-11-01 15:07:14+00:00,2022-11-01 16:51:59+00:00,42.309536,-87.892337,42.30960200000001,-87.89258199999998,0.013,Incident on IL-137 WB near IL-43 Drive with caution.,W Buckley Rd,North Chicago,Lake,IL,60064,US,US/Central,KUGN,2022-11-01 14:55:00,70.0,70.0,30.0,29.33,10.0,SW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5170438,Source1,2,2022-04-19 06:16:20+00:00,2022-04-19 07:18:53+00:00,42.3194,-87.85620300000002,42.318966,-87.856213,0.03,Incident on LEWIS AVE SB near MLK DR Road closed. Take alternate route., Martin Luther King Jr Dr,North Chicago,Lake,IL,60064-2540,US,US/Central,KUGN,2022-04-19 05:55:00,36.0,29.0,79.0,29.34,10.0,WNW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5171452,Source1,2,2022-12-16 06:44:40+00:00,2022-12-16 07:14:40+00:00,41.874354,-87.639499,41.87443,-87.639513,0.005,At S Clinton St - Accident.,S Canal St,Chicago,Cook,IL,60607,US,US/Central,KMDW,2022-12-16 06:53:00,30.0,19.0,75.0,28.99,10.0,SW,15.0,0.0,Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Night,Day,Day,Day
A-5171776,Source1,2,2022-09-09 09:36:30+00:00,2022-09-09 19:02:00+00:00,41.984339,-87.834491,41.960213,-87.742645,5.004,Stationary traffic on I-90 E - Kennedy Expy E from I-190/Exit 78 (I-90) to I-94 (I-90) due to accident.,I-90 E,Chicago,Cook,IL,60631,US,US/Central,KORD,2022-09-09 09:51:00,76.0,76.0,52.0,29.23,10.0,SSW,8.0,0.0,Fair,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-5171777,Source1,2,2022-09-02 09:49:00+00:00,2022-09-02 19:50:11+00:00,41.982938,-87.816797,41.960389,-87.742851,4.106,Stationary traffic on I-90 E - Kennedy Expy E from Canfield Rd/Exit 80 (I-90) to I-94 (I-90) due to accident.,N Oriole Ave,Chicago,Cook,IL,60656,US,US/Central,KORD,2022-09-02 09:51:00,79.0,79.0,58.0,29.33,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5172104,Source1,2,2022-12-31 22:33:30+00:00,2022-12-31 23:22:30+00:00,41.874263,-87.710901,41.874007,-87.730314,0.999,Stationary traffic on I-290 W - Eisenhower Expy W from Homan Ave/Exit 26B (I-290) to Kostner Ave/Exit 25 (I-290) due to accident.,Chicago-Kansas City Expressway W,Chicago,Cook,IL,60624,US,US/Central,KMDW,2022-12-31 22:53:00,37.0,32.0,82.0,29.22,7.0,SE,6.0,0.0,Cloudy,False,False,True,False,False,False,True,False,True,False,False,True,False,Night,Night,Night,Night
A-5172365,Source1,2,2022-06-29 18:45:59+00:00,2022-06-29 19:26:41+00:00,41.928679,-87.719541,41.928236,-87.719521,0.031,At N Pulaski Rd - Accident., N Lawndale Ave,Chicago,Cook,IL,60647-1100,US,US/Central,KMDW,2022-06-29 18:53:00,82.0,82.0,45.0,29.44,10.0,E,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5172421,Source1,2,2022-09-29 13:30:30+00:00,2022-09-29 15:50:00+00:00,41.70760900000001,-87.591944,41.713449,-87.614436,1.228,Slow traffic on I-94 W - Bishop Ford Fwy W - Bishop Ford Fwy N from S Stony Island Ave (I-94) to I-57/Exit 63 (I-94) due to accident.,E 103rd St,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-09-29 13:53:00,64.0,64.0,46.0,29.77,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5172527,Source1,2,2022-09-23 14:37:39+00:00,2022-09-23 15:28:21+00:00,41.750899,-87.627054,41.751361,-87.627071,0.032,Closed at S Vincennes Ave - Road closed due to accident., S Perry Ave,Chicago,Cook,IL,60620,US,US/Central,KMDW,2022-09-23 14:53:00,64.0,64.0,38.0,29.49,10.0,S,8.0,0.0,Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-5172625,Source1,2,2022-08-07 11:02:00+00:00,2022-08-07 11:57:00+00:00,41.675102,-87.601352,41.645789,-87.578673,2.339,Slow traffic on Bishop Ford Fwy E - I-94 E from 115th St/Exit 66B (I-94) to 137th St/Doty Ave/Exit 69 (I-94) due to accident.,Bishop Ford Fwy E,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-08-07 10:53:00,81.0,81.0,74.0,29.42,10.0,SSW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5173380,Source1,2,2022-08-01 16:12:00+00:00,2022-08-01 18:38:00+00:00,41.687029,-87.600967,41.713464,-87.61362700000002,1.94,Stationary traffic on I-94 W - Bishop Ford Fwy W - Bishop Ford Fwy N from 130th St/Exit 68 (I-94) to I-57/Exit 63 (I-94) due to accident.,Bishop Ford Fwy,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-08-01 15:53:00,88.0,88.0,43.0,29.19,10.0,WNW,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5173779,Source1,2,2022-11-23 06:22:00+00:00,2022-11-23 09:55:30+00:00,41.809784,-87.631203,41.83822,-87.630672,1.965,Slow traffic on I-94 W - I-90 W - Dan Ryan Expy N from 51st St/Exit 57A (I-90 Exp/I-94 Exp/Dan Ryan Expy Exp) to 31st St/Exit 54 (I-90 Exp/I-94 Exp/Dan Ryan Expy Exp) due to accident.,Dan Ryan Expy N,Chicago,Cook,IL,60609,US,US/Central,KMDW,2022-11-23 05:53:00,34.0,28.0,73.0,29.47,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,True,False,True,False,False,False,False,Night,Day,Day,Day
A-5174548,Source1,4,2022-09-23 14:37:39+00:00,2022-09-23 15:28:21+00:00,41.750862,-87.62880899999998,41.750876,-87.62822800000002,0.03,Closed at I-94/Dan Ryan Expy - Road closed due to accident., W 79th St,Chicago,Cook,IL,60620-1126,US,US/Central,KMDW,2022-09-23 14:53:00,64.0,64.0,38.0,29.49,10.0,S,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5174549,Source1,2,2022-08-18 17:08:22+00:00,2022-08-18 18:08:54+00:00,41.750945,-87.624595,41.750942,-87.624447,0.008,At I-94/Dan Ryan Expy - Accident.,W 79th St,Chicago,Cook,IL,60620,US,US/Central,KMDW,2022-08-18 16:53:00,85.0,85.0,36.0,29.29,10.0,SW,10.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5174771,Source1,2,2022-11-03 14:22:30+00:00,2022-11-03 16:19:30+00:00,41.969317,-87.648165,41.948529,-87.643171,1.459,Stationary traffic on US-41 S from Foster Ave (Lake Shore Dr/US-41) to Belmont Ave (Lake Shore Dr/US-41) due to accident.,N DuSable Lake Shore Dr,Chicago,Cook,IL,60640,US,US/Central,KORD,2022-11-03 14:51:00,73.0,73.0,42.0,29.3,10.0,SSW,22.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5175433,Source1,2,2022-06-26 11:29:00+00:00,2022-06-26 11:42:00+00:00,41.84415300000001,-87.631426,41.847739,-87.64273299999998,0.633,Slow traffic on I-94 W - I-90 W - Dan Ryan Expy N from I-55/Adlai E Stevenson Expy/Exit 53C (I-90/I-94) to I-55/Adlai E Stevenson Expy/Exit 53B (I-90/I-94) due to accident.,Dan Ryan Expy N,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-06-26 11:53:00,80.0,80.0,39.0,29.39,10.0,WNW,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5176232,Source1,2,2022-08-19 15:12:53+00:00,2022-08-19 15:34:04+00:00,41.71507716,-87.63039708,41.71462716,-87.64893708,0.957,Slow traffic on I-57 S from I-94 (I-57) to IL-1/Halsted St/Exit 357 (I-57) due to accident.,I-57,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-08-19 14:53:00,85.0,85.0,40.0,29.27,10.0,SSW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5176261,Source1,2,2022-12-27 09:22:08+00:00,2022-12-27 10:00:33+00:00,41.85761,-87.644161,41.869674,-87.644665,0.8340000000000001,Between 35th St/Exit 55A and 18th St/Exit 52C - Accident. Left lane blocked.,I-94 W,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-12-27 08:53:00,12.0,-2.0,80.0,29.53,10.0,SSW,12.0,0.0,Partly Cloudy,False,False,True,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5177418,Source1,2,2022-11-22 17:39:20+00:00,2022-11-22 19:39:20+00:00,41.845526,-87.65588199999998,41.846161,-87.656409,0.052,Road closed due to accident., S Throop St,Chicago,Cook,IL,60608-5716,US,US/Central,KMDW,2022-11-22 17:53:00,46.0,44.0,40.0,29.49,10.0,SW,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5178773,Source1,2,2022-12-06 15:42:29+00:00,2022-12-06 16:27:29+00:00,41.856782,-87.641823,41.857387,-87.64049,0.08,At I-90/I-94/Dan Ryan Expy - Accident., S Jefferson St,Chicago,Cook,IL,60616-1038,US,US/Central,KMDW,2022-12-06 15:53:00,43.0,39.0,80.0,29.34,6.0,NNE,7.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5179961,Source1,2,2022-11-10 05:21:30+00:00,2022-11-10 09:25:30+00:00,41.709848,-87.59330600000001,41.752035,-87.624987,3.341,Stationary traffic on I-94 W - Bishop Ford Fwy W - Dan Ryan Expy N - Bishop Ford Fwy N from S Stony Island Ave (I-94) to 79th St (I-94) due to accident.,Bishop Ford Fwy W,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-11-10 04:53:00,61.0,61.0,56.0,29.37,10.0,SSW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5185715,Source1,2,2022-07-09 21:32:13+00:00,2022-07-09 21:47:13+00:00,41.685464,-87.662001,41.695625,-87.65880200000002,0.721,At 111th St/Monterey Ave/Exit 355 - Accident. Right lane blocked.,I-57,Chicago,Cook,IL,60643,US,US/Central,KMDW,2022-07-09 21:53:00,70.0,70.0,59.0,29.49,10.0,NNE,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5187521,Source1,2,2022-11-07 06:39:30+00:00,2022-11-07 07:30:00+00:00,42.308972,-87.892421,42.302303,-87.890664,0.469,Stationary traffic on IL-43 from IL-137/Buckley Rd (N Waukegan Rd/IL-43) to IL-176/Rockland Rd (N Waukegan Rd/IL-43) due to accident., Waukegan Rd,North Chicago,Lake,IL,60064,US,US/Central,KUGN,2022-11-07 06:55:00,39.0,36.0,50.0,29.63,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5188461,Source1,2,2022-11-23 07:31:00+00:00,2022-11-23 20:25:30+00:00,41.937804,-87.705792,41.871956,-87.645376,5.509,Stationary traffic on I-94 E - I-90 E - Kennedy Expy E from Kimball Ave/Exit 45B (I-90/I-94) to I-290/Eisenhower Expy/Exit 51H-I (I-90/I-94) due to accident.,I-90 E,Chicago,Cook,IL,60618,US,US/Central,KORD,2022-11-23 07:51:00,37.0,37.0,73.0,29.42,10.0,SSW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5188462,Source1,2,2022-08-17 21:18:38+00:00,2022-08-17 22:03:38+00:00,41.939372,-87.70851,41.939068,-87.707983,0.034,Between Kimball Ave/Exit 45B and Lake St/Exit 51A - Accident. Right lane blocked.,W Belmont Ave,Chicago,Cook,IL,60618,US,US/Central,KORD,2022-08-17 20:51:00,71.0,71.0,63.0,29.35,10.0,NE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Day
A-5188991,Source1,2,2022-09-01 17:42:11+00:00,2022-09-01 18:59:23+00:00,41.941094,-87.638993,41.933249,-87.63212299999998,0.647,At Belmont Ave - Accident. Two lanes blocked.,N DuSable Lake Shore Dr,Chicago,Cook,IL,60657,US,US/Central,KMDW,2022-09-01 17:53:00,85.0,85.0,46.0,29.33,10.0,SW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5189271,Source1,2,2022-06-30 17:04:52+00:00,2022-06-30 18:04:52+00:00,41.802008,-87.624318,41.80200900000001,-87.62419399999997,0.006,At S State St - Accident., E 51st St,Chicago,Cook,IL,60615,US,US/Central,KMDW,2022-06-30 16:53:00,93.0,93.0,28.0,29.28,10.0,WSW,15.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-5190194,Source1,2,2022-10-13 18:30:11+00:00,2022-10-13 19:00:11+00:00,41.985188,-87.7877,41.984946,-87.78770300000002,0.017,Closed at N Northwest Hwy - Road closed due to accident.,N Nagle Ave,Chicago,Cook,IL,60646,US,US/Central,KORD,2022-10-13 18:51:00,46.0,41.0,47.0,29.03,10.0,W,10.0,0.0,Mostly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Night,Day,Day,Day
A-5190388,Source1,2,2022-11-15 08:01:34+00:00,2022-11-15 09:01:34+00:00,41.823058,-87.724078,41.822925,-87.72409,0.009,At Pulaski Rd/Exit 287 - Accident. Lane blocked.,S Pulaski Rd,Chicago,Cook,IL,60623,US,US/Central,KMDW,2022-11-15 07:53:00,34.0,27.0,89.0,29.54,1.0,ESE,8.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5191894,Source1,2,2022-12-15 16:59:43+00:00,2022-12-15 17:29:43+00:00,41.893289,-87.62805999999998,41.893288,-87.628178,0.006,At N State St - Accident., E Ontario St,Chicago,Cook,IL,60611-2710,US,US/Central,KMDW,2022-12-15 16:53:00,32.0,23.0,92.0,28.98,1.0,SW,12.0,0.03,Light Snow,True,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Day,Day
A-5192482,Source1,2,2022-11-09 06:04:28+00:00,2022-11-09 06:34:28+00:00,41.874656,-87.644971,41.884351,-87.645647,0.6709999999999999,At I-55/Stevenson Expy/Exit 53B - Earlier accident. on the right.,Dan Ryan Expy W,Chicago,Cook,IL,60607,US,US/Central,KMDW,2022-11-09 05:53:00,52.0,52.0,47.0,29.64,10.0,SSW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5192612,Source1,2,2022-07-12 19:34:03+00:00,2022-07-12 20:11:53+00:00,41.977122,-87.774297,41.982613,-87.78774200000002,0.7879999999999999,At Central Ave/Exit 83B - Accident. Right lane blocked.,I-90 W,Chicago,Cook,IL,60630,US,US/Central,KORD,2022-07-12 19:51:00,81.0,81.0,42.0,29.14,10.0,W,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5193280,Source1,2,2022-06-28 14:39:43+00:00,2022-06-28 16:03:02+00:00,41.95849000000001,-87.738714,41.965228,-87.746796,0.624,Between Diversey Ave/Exit 46B and Pulaski Rd/Exit 44B - Accident. Right lane blocked.,I-90 W,Chicago,Cook,IL,60641,US,US/Central,KORD,2022-06-28 14:51:00,83.0,83.0,29.0,29.42,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5196402,Source1,2,2022-11-01 15:24:12+00:00,2022-11-01 15:54:12+00:00,41.90374,-87.643279,41.903741,-87.643204,0.004,At N Halsted St - Accident., W Division St,Chicago,Cook,IL,60610-1877,US,US/Central,KMDW,2022-11-01 15:53:00,70.0,70.0,33.0,29.47,10.0,W,7.0,0.0,Fair,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-5196471,Source1,2,2022-10-17 16:24:58+00:00,2022-10-17 16:54:58+00:00,42.308626,-87.876765,42.308782,-87.876816,0.011,At Northpoint Blvd - Accident.,Buckley Rd,North Chicago,Lake,IL,60064,US,US/Central,KUGN,2022-10-17 15:55:00,43.0,36.0,58.0,29.1,10.0,NW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
