ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4954401,Source1,2,2022-08-12 21:33:24+00:00,2022-08-12 23:31:46+00:00,40.722061,-74.009064,40.72212800000001,-74.009773,0.037,Incident on LAIGHT ST near LAIGHT ST Drive with caution., Collister St,New York,New York,NY,10013-2039,US,US/Eastern,KJRB,2022-08-12 21:51:00,77.0,77.0,25.0,29.95,10.0,VAR,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-4954756,Source1,2,2022-09-22 21:22:46+00:00,2022-09-22 23:44:27+00:00,40.749556,-73.979403,40.750176,-73.978957,0.049,Incident on PARK AVE near PARK AVE Drive with caution., E 38th St,New York,New York,NY,10016-2602,US,US/Eastern,KNYC,2022-09-22 21:51:00,61.0,61.0,60.0,29.64,10.0,WNW,7.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,True,False,Night,Night,Night,Night
A-4954819,Source1,2,2022-06-29 16:51:57+00:00,2022-06-29 18:48:53+00:00,40.747651,-73.973805,40.747308,-73.974064,0.027,Incident on 2ND AVE near 2ND AVE Drive with caution., 2nd Ave,New York,New York,NY,10016-2707,US,US/Eastern,KNYC,2022-06-29 16:51:00,79.0,79.0,45.0,30.07,10.0,VAR,6.0,0.0,Fair,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-4954820,Source1,2,2022-04-29 11:56:16+00:00,2022-04-29 16:07:13+00:00,40.746957,-73.97429699999998,40.746681,-73.974496,0.022,Incident on 2ND AVE SB near E 37TH ST Road closed. Take alternate route., 2nd Ave,New York,New York,NY,10016-3778,US,US/Eastern,KNYC,2022-04-29 11:51:00,55.0,55.0,13.0,29.98,10.0,WNW,9.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4955123,Source1,2,2022-11-12 13:01:20+00:00,2022-11-12 14:53:05+00:00,40.866041,-73.932955,40.833391,-73.95016600000002,2.4290000000000003,Stationary traffic on Henry Hudson Pkwy S - NY-9A S from Dyckman St/Exit 17 (NY-9A) to 158th St/Exit 13 (NY-9A) due to accident.,Henry Hudson Pkwy S,New York,New York,NY,10034,US,US/Eastern,KLGA,2022-11-12 12:51:00,68.0,68.0,52.0,29.63,10.0,WNW,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4955124,Source1,2,2022-08-10 14:41:22+00:00,2022-08-10 15:03:07+00:00,40.844739,-73.945037,40.838119,-73.948059,0.484,Slow traffic on Henry Hudson Pkwy S - NY-9A S from Riverside Dr (US-9/NY-9A) to 158th St/Exit 13 (NY-9A) due to accident.,Henry Hudson Pkwy S,New York,New York,NY,10032,US,US/Eastern,KNYC,2022-08-10 14:51:00,87.0,87.0,44.0,29.92,10.0,VAR,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4955153,Source1,2,2022-08-19 21:07:30+00:00,2022-08-19 22:49:30+00:00,40.729934,-73.972431,40.709628,-73.992446,1.751,Stationary traffic on FDR Dr S from 15th St/E 6th St/Exit 6 (FDR Dr) to Brooklyn Bridge/Exit 2 (FDR Dr) due to accident.,FDR Dr S,New York,New York,NY,10009,US,US/Eastern,KJRB,2022-08-19 20:51:00,78.0,78.0,60.0,29.97,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4955476,Source1,2,2022-05-28 20:37:25+00:00,2022-05-28 22:58:09+00:00,40.798907,-73.975243,40.797408,-73.97584300000003,0.108,Incident on HENRY HUDSON PKWY near HENRY HUDSON PKWY Expect long delays.,Henry Hudson Pkwy S,New York,New York,NY,10024,US,US/Eastern,KNYC,2022-05-28 20:51:00,67.0,67.0,81.0,29.74,10.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4955800,Source1,2,2022-04-09 03:47:56+00:00,2022-04-09 05:54:12+00:00,40.7592880723917,-73.95814776385326,40.7606380723917,-73.95651776385327,0.126,NYSDOT - Region 11: Crash on Franklin D. Roosevelt Drive northbound at East 63rd Street (New York) 2 Right lanes of 3 lanes blocked,FDR Dr N,New York,New York,NY,10065,US,US/Eastern,KNYC,2022-04-09 03:51:00,50.0,50.0,66.0,29.56,10.0,W,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4955852,Source1,2,2022-06-15 16:07:13+00:00,2022-06-15 17:44:37+00:00,40.868576,-73.93092,40.869283,-73.930499,0.054,Incident on HENRY HUDSON PKWY near HENRY HUDSON PKWY Drive with caution.,Henry Hudson Pkwy N,New York,New York,NY,10034,US,US/Eastern,KLGA,2022-06-15 15:51:00,78.0,78.0,52.0,30.08,10.0,S,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4956332,Source1,2,2022-05-16 10:07:00+00:00,2022-05-16 10:20:00+00:00,40.786924,-73.929137,40.791816,-73.924755,0.408,Slow traffic on I-278 E from 31st St/Hoyt Ave/Exit 3 (I-278) to I-87 (I-278) due to accident.,Robert F Kennedy Brg E,New York,New York,NY,10035,US,US/Eastern,KNYC,2022-05-16 09:51:00,72.0,72.0,76.0,29.62,9.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,False,Day,Day,Day,Day
A-4956473,Source1,2,2022-12-06 20:56:02+00:00,2022-12-06 23:03:35+00:00,40.80293298,-73.93046737,40.79981298,-73.92989737,0.218,NYSDOT - Region 11: Crash on Harlem River Drive southbound at Exit 19 - East 127th Street (New York) 1 Left lane of 3 lanes blocked,Harlem River Dr,New York,New York,NY,10035,US,US/Eastern,KNYC,2022-12-06 20:51:00,55.0,55.0,93.0,30.16,1.0,SSE,7.0,0.14,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4956474,Source1,2,2022-08-02 14:27:57+00:00,2022-08-02 17:28:37+00:00,40.803557,-73.93079399999998,40.799824,-73.929906,0.262,Slow traffic on Harlem River Dr S from 2nd Ave/125th St/Exit 19 (Harlem River Dr) to Willis Avenue Bridge/Exit 18 (Harlem River Dr) due to accident.,Harlem River Dr S,New York,New York,NY,10035,US,US/Eastern,KNYC,2022-08-02 14:51:00,88.0,,53.0,29.7,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4957294,Source1,2,2022-05-31 15:17:08+00:00,2022-05-31 16:41:52+00:00,40.819705,-73.960071,40.81803,-73.961646,0.142,Incident on HENRY HUDSON PKWY near HENRY HUDSON PKWY Drive with caution.,Henry Hudson Pkwy S,New York,New York,NY,10027,US,US/Eastern,KNYC,2022-05-31 14:51:00,92.0,92.0,33.0,29.82,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4958021,Source1,2,2022-06-24 20:54:00+00:00,2022-06-24 22:05:30+00:00,40.737581,-73.97435899999998,40.721416,-73.974675,1.117,Slow traffic on FDR Dr S from I-495/Tunnel Exit St/Queens Midtown Tunnel (FDR Dr) to Houston St/E 5th Walk/Exit 5 (FDR Dr) due to accident.,FDR Dr S,New York,New York,NY,10010,US,US/Eastern,KNYC,2022-06-24 20:51:00,74.0,74.0,73.0,29.93,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4958141,Source1,2,2022-06-25 08:56:30+00:00,2022-06-25 09:55:17+00:00,40.768343,-73.949276,40.779283,-73.943451,0.815,Slow traffic on FDR Dr N from 71st St/Exit 13 (FDR Dr) to 96th St/Exit 14 (FDR Dr) due to accident.,FDR Dr N,New York,New York,NY,10021,US,US/Eastern,KNYC,2022-06-25 08:51:00,75.0,75.0,64.0,30.02,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4958254,Source1,2,2022-11-01 16:59:43+00:00,2022-11-01 19:12:10+00:00,40.805962,-73.970428,40.8107,-73.96713299999998,0.37,NYSDOT - Region 11: Crash on NY 9A northbound approaching W 125th Street (New York) 1 Right lane of 3 lanes blocked,Henry Hudson Pkwy N,New York,New York,NY,10024,US,US/Eastern,KNYC,2022-11-01 16:51:00,67.0,67.0,66.0,29.89,10.0,VAR,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4958255,Source1,2,2022-10-06 07:47:48+00:00,2022-10-06 09:04:21+00:00,40.787673,-73.982872,40.79907100000001,-73.974974,0.889,Slow traffic on NY-9A N - Henry Hudson Pkwy N from 79th St (NY-9A) to 125th St/Exit 12 (NY-9A) due to accident.,Henry Hudson Pkwy,New York,New York,NY,10024,US,US/Eastern,KNYC,2022-10-06 07:51:00,55.0,55.0,80.0,29.88,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4958256,Source1,2,2022-09-01 21:12:19+00:00,2022-09-01 23:07:25+00:00,40.808274,-73.968705,40.812943,-73.96543,0.365,Incident on HENRY HUDSON PKWY near HENRY HUDSON PKWY Drive with caution.,Henry Hudson Pkwy,New York,New York,NY,10025,US,US/Eastern,KNYC,2022-09-01 20:51:00,78.0,78.0,30.0,29.92,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4958257,Source1,2,2022-07-21 20:02:39+00:00,2022-07-21 22:37:29+00:00,40.810967,-73.96694699999998,40.81556,-73.963791,0.358,Incident on HENRY HUDSON PKWY near HENRY HUDSON PKWY Drive with caution.,Henry Hudson Pkwy N,New York,New York,NY,10024,US,US/Eastern,KNYC,2022-07-21 19:51:00,90.0,90.0,38.0,29.58,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4958258,Source1,2,2022-05-22 18:42:26+00:00,2022-05-22 21:55:22+00:00,40.810967,-73.96694699999998,40.812943,-73.96543,0.158,NYSDOT - Region 11: Crash on NY 9A northbound approaching Exit - West 129th Street; Ramp (New York) 1 Left lane of 4 lanes blocked,Henry Hudson Pkwy N,New York,New York,NY,10024,US,US/Eastern,KNYC,2022-05-22 18:51:00,83.0,83.0,56.0,29.83,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4958375,Source1,2,2022-07-19 22:18:30+00:00,2022-07-19 22:39:00+00:00,40.78402877,-73.98512006,40.77177877,-73.99429006,0.973,Slow traffic on Henry Hudson Pkwy S - NY-9A S from NY-9A/72nd St/Exit 9 (NY-9A) to 57th St (NY-9A) due to accident.,Henry Hudson Pkwy,New York,New York,NY,10023,US,US/Eastern,KNYC,2022-07-19 21:51:00,85.0,85.0,51.0,29.68,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-4958874,Source1,2,2022-05-15 22:17:00+00:00,2022-05-15 22:37:00+00:00,40.709628,-73.992446,40.709069,-73.996649,0.223,Slow traffic from Montgomery St/Exit 3 (FDR Dr) to Brooklyn Bridge/Exit 2 (FDR Dr) due to accident.,FDR Dr S,New York,New York,NY,10002,US,US/Eastern,KJRB,2022-05-15 21:51:00,67.0,67.0,81.0,29.73,10.0,N,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4959148,Source1,2,2022-09-22 13:06:24+00:00,2022-09-22 15:24:43+00:00,40.77924371,-73.94355655,40.76865371,-73.94913655,0.7879999999999999,Incident on FDR DR near FDR DR Drive with caution.,FDR Dr S,New York,New York,NY,10128,US,US/Eastern,KNYC,2022-09-22 12:51:00,66.0,66.0,84.0,29.51,10.0,WNW,13.0,0.14,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4959424,Source1,2,2022-03-15 09:16:30+00:00,2022-03-15 09:37:00+00:00,40.79728960971453,-73.97559285128605,40.81096960971452,-73.96694285128606,1.048,Slow traffic on NY-9A N - Henry Hudson Pkwy N from 95th St/96th St (NY-9A) to 125th St/Exit 12 (NY-9A) due to accident.,Henry Hudson Pkwy,New York,New York,NY,10025,US,US/Eastern,KNYC,2022-03-15 08:51:00,48.0,45.0,48.0,30.16,10.0,W,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4959642,Source1,2,2022-07-10 22:54:00+00:00,2022-07-10 23:14:30+00:00,40.710487,-73.985848,40.709664,-73.992189,0.337,Slow traffic on FDR Dr S from Montgomery St/Exit 3 (FDR Dr) to Brooklyn Bridge/Exit 2 (FDR Dr) due to accident.,FDR Dr S,New York,New York,NY,10002,US,US/Eastern,KJRB,2022-07-10 22:51:00,71.0,,59.0,29.93,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4959972,Source1,2,2022-04-03 21:38:10+00:00,2022-04-03 23:42:19+00:00,40.71551442126887,-73.97889733279237,40.71145442126887,-73.96550733279238,0.755,NYSDOT - Region 11: Crash on Williamsburg Bridge Outer Roadway eastbound between Manhattan Side (Manhattan) and Brooklyn Side (New York) 1 Right lane of 4 lanes blocked,Williamsburg Brg,New York,New York,NY,10002,US,US/Eastern,KJRB,2022-04-03 21:51:00,43.0,37.0,60.0,29.74,10.0,WNW,12.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4960182,Source1,2,2022-05-30 02:46:00+00:00,2022-05-30 03:19:00+00:00,40.718929,-73.97485999999998,40.726222,-73.972039,0.525,Stationary traffic from Grand St/Exit 4 (FDR Dr) to 14th St (FDR Dr) due to accident.,FDR Dr N,New York,New York,NY,10009,US,US/Eastern,KJRB,2022-05-30 02:51:00,66.0,66.0,70.0,30.0,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4960301,Source1,2,2022-03-16 05:31:02+00:00,2022-03-16 07:45:37+00:00,40.79018712024312,-73.93690466845544,40.78537712024311,-73.94028466845542,0.376,Crash on Franklin D. Roosevelt Drive southbound approaching Exit 14 - East 96th Street (New York) 2 Right lanes of 3 lanes blocked,FDR Dr S,New York,New York,NY,10029,US,US/Eastern,KNYC,2022-03-16 05:51:00,54.0,54.0,55.0,30.05,10.0,WNW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4961373,Source1,2,2022-01-02 16:44:23+00:00,2022-01-02 18:57:25+00:00,40.84481835345819,-73.9448869224837,40.850118353458186,-73.9431569224837,0.377,Crash on NY 9A northbound Entrance ramp George Washington Bridge (Upper); I-95 (New York) All lanes blocked,Henry Hudson Pkwy,New York,New York,NY,10032,US,US/Eastern,KNYC,2022-01-02 16:51:00,51.0,51.0,77.0,29.64,10.0,WNW,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4961589,Source1,2,2022-07-12 12:46:31+00:00,2022-07-12 14:11:14+00:00,40.771559,-73.994197,40.783505,-73.98536,0.946,Stationary traffic on NY-9A N - Henry Hudson Pkwy N from 57th St (NY-9A) to 79th St (NY-9A) due to accident.,Henry Hudson Pkwy N,New York,New York,NY,10019,US,US/Eastern,KNYC,2022-07-12 12:51:00,87.0,,51.0,29.65,10.0,,,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4961948,Source1,2,2022-12-16 15:40:00+00:00,2022-12-16 18:08:41+00:00,40.849935,-73.94415,40.849763,-73.943228,0.05,Port Authority NY/NJ: Crash on George Washington Bridge Upper Level eastbound ramp to Exit 1A - Henry Hudson Parkway (Manhattan) 1 Left lane of 2 lanes blocked,George Washington Brg,New York,New York,NY,10032,US,US/Eastern,KNYC,2022-12-16 15:51:00,39.0,31.0,93.0,29.5,3.0,WNW,13.0,0.01,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4961949,Source1,2,2022-12-12 13:17:00+00:00,2022-12-12 14:55:03+00:00,40.851066,-73.949949,40.850142,-73.94528299999998,0.252,Incident on GEORGE WASHINGTON BRG EB near NEW YORK Left lane blocked.,George Washington Brg,New York,New York,NY,10032,US,US/Eastern,KNYC,2022-12-12 13:35:00,37.0,32.0,73.0,30.06,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4961950,Source1,2,2022-11-22 13:26:38+00:00,2022-11-22 15:33:14+00:00,40.850432,-73.946936,40.850122,-73.945332,0.087,Port Authority NY/NJ: Crash on George Washington Bridge Lower Level eastbound New York Side (New York) 2 Left lanes of 3 lanes closed,George Washington Brg,New York,New York,NY,10032,US,US/Eastern,KNYC,2022-11-22 13:51:00,50.0,50.0,32.0,30.17,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4961951,Source1,2,2022-10-07 06:38:47+00:00,2022-10-07 08:50:06+00:00,40.848743,-73.93856099999998,40.848392,-73.937005,0.085,Incident on I-95 near I-95 Drive with caution.,I-95 N,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-10-07 06:51:00,60.0,60.0,78.0,29.85,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4961953,Source1,2,2022-09-16 05:24:40+00:00,2022-09-16 09:21:52+00:00,40.850011,-73.944792,40.849707,-73.943281,0.0819999999999999,Incident on I-95 near I-95 Right lane blocked. Expect delays.,George Washington Brg,New York,New York,NY,10032,US,US/Eastern,KNYC,2022-09-16 05:51:00,57.0,57.0,64.0,30.09,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4961954,Source1,2,2022-06-29 16:50:55+00:00,2022-06-29 18:23:48+00:00,40.849331,-73.941016,40.848999,-73.939483,0.083,Incident on I-95 near I-95 Drive with caution.,I-95 N,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-06-29 16:51:00,79.0,79.0,45.0,30.07,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4961955,Source1,2,2022-06-25 21:32:57+00:00,2022-06-26 00:32:21+00:00,40.84956500000001,-73.94224799999998,40.849331,-73.941016,0.066,Incident on I-95 near I-95 Right lane blocked. Expect delays.,I-95 N,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-06-25 21:51:00,78.0,78.0,62.0,30.0,10.0,VAR,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4961957,Source1,2,2022-05-28 10:13:51+00:00,2022-05-28 12:17:51+00:00,40.851449,-73.952134,40.850278,-73.94614,0.324,Port Authority NY/NJ: Crash on George Washington Bridge Lower Level eastbound New York Side (New York) 2 Right lanes of 3 lanes blocked,George Washington Brg,New York,New York,NY,10032,US,US/Eastern,KNYC,2022-05-28 09:51:00,68.0,,90.0,29.63,10.0,,,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4961958,Source1,2,2022-04-09 20:43:15+00:00,2022-04-09 22:49:07+00:00,40.84992527942252,-73.94415736163167,40.84700527942252,-73.93346736163166,0.594,Port Authority NY/NJ: Crash on George Washington Bridge Upper Level eastbound Exit 1A - Henry Hudson Parkway (Manhattan) 1 Left lane of 3 lanes blocked,George Washington Bridge,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-04-09 20:51:00,50.0,50.0,59.0,29.58,10.0,W,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4962097,Source1,2,2022-02-07 15:13:57+00:00,2022-02-07 19:25:09+00:00,40.849493,-73.942082,40.844301,-73.932866,0.601,Slow traffic on US-1 N - Trans-Manhattan Expy E - I-95 N from exit [1] to Amsterdam Ave / W 175th St due to accident.,US-1 N,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-02-07 15:06:00,37.0,37.0,93.0,30.08,1.0,VAR,3.0,0.0,Wintry Mix,False,False,False,False,True,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4962332,Source1,2,2022-08-25 09:37:39+00:00,2022-08-25 12:02:26+00:00,40.711547,-74.003817,40.705602,-73.996356,0.5670000000000001,Slow traffic on Brooklyn Bridge from Centre St to Cadman Plz due to accident.,Brooklyn Brg,New York,New York,NY,10038,US,US/Eastern,KJRB,2022-08-25 09:51:00,81.0,81.0,49.0,29.96,10.0,VAR,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4962505,Source1,2,2022-04-26 08:26:23+00:00,2022-04-26 15:38:00+00:00,40.850574,-73.946809,40.853786,-73.963235,0.887,Slow traffic on I-95 S - US-1 S - US-9 S from US-9/178th St/Henry Hudson Pkwy (George Washington Bridge (Upper Level)/I-95) to Hudson Ter (George Washington Bridge (Upper Level)/I-95) due to accident.,George Washington Brg,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-04-26 08:37:00,52.0,52.0,86.0,30.01,9.0,VAR,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4962701,Source1,2,2022-09-06 12:49:29+00:00,2022-09-06 15:12:30+00:00,40.85885167,-73.92295718,40.83904167,-73.93325718,1.471,Incident on HARLEM RIVER DR near HARLEM RIVER DR Drive with caution.,Dyckman St,New York,New York,NY,10034,US,US/Eastern,KLGA,2022-09-06 12:51:00,72.0,72.0,76.0,29.97,8.0,SE,6.0,0.15,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4963453,Source1,2,2022-11-24 07:57:03+00:00,2022-11-24 10:20:57+00:00,40.778898,-73.943128,40.778828,-73.94336899999998,0.014,NYSDOT - Region 11: Crash on Franklin D. Roosevelt Drive northbound approaching East 91st Street (New York) 2 Right lanes of 3 lanes blocked,E 91st St,New York,New York,NY,10128,US,US/Eastern,KNYC,2022-11-24 07:51:00,41.0,36.0,70.0,30.32,10.0,ENE,7.0,0.0,Fair,False,True,False,False,False,False,False,False,False,True,True,False,False,Day,Day,Day,Day
A-4963456,Source1,2,2022-08-19 13:43:07+00:00,2022-08-19 17:34:52+00:00,40.753277,-73.963454,40.789385,-73.93729300000003,2.846,Slow traffic on FDR Dr N from 42nd St/Tunnel Exit St (FDR Dr) to 106th St/Exit 15 (FDR Dr) due to accident.,FDR Dr N,New York,New York,NY,10022,US,US/Eastern,KNYC,2022-08-19 13:51:00,90.0,90.0,28.0,29.95,10.0,CALM,0.0,0.0,Fair,False,False,False,True,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
